search_term,store_uuid,latitude,longitude,merchant_name
truly,e658c7ac-6420-5fa8-a2dd-a22cd7948c34,28.3253453,-82.2943229,Uber Eats - 7-Eleven (31571 MCCABE RD)
truly,42f2a6f6-7836-5adc-8489-abb480b345f1,47.4447949,-122.1548299,Uber Eats - Rite Aid (17615 140Th Avenue Se)
truly,8bf68f5a-ab5e-5f6e-86ab-e97a0e1cb50b,47.7925836000168,-122.21322699283398,Uber Eats - Rite Aid (22631 Bothell Everett Highway)
truly,986f1998-e6a0-5d04-9272-a48fbeb2903f,47.4715932,-122.3367171,"Uber Eats - Safeway Beer, Wine & Spirits (138 SW 148th St)"
truly,946fa3d3-2e66-5b62-871f-173c6c16e763,26.1601395,-97.657675,Uber Eats - Stripes (2195 US 77 BUSINESS)
truly,6193fa5b-f2d0-517f-9a75-c589e1339d5b,42.8935053,-78.8854189,Uber Eats - Rite Aid (350 Niagara Street)
truly,9093196d-5d8a-4388-9cb2-e2d1b2951d1a,36.97846,-121.90785,Uber Eats - Rite Aid (80 Rancho Del Mar)
truly,fd75ab96-2b26-55a2-a1a3-5bb5ad23682f,43.2103049,-77.6004658,Uber Eats - Rite Aid (605 Titus Avenue)
truly,bf814e68-ee94-5dd6-a202-0ef94c1d7692,42.83639,-73.73992,Uber Eats - Rite Aid (1483 Route 9)
truly,2a0efb68-69bb-5c60-9855-04e2610b5cef,41.5016523,-74.0395178,Uber Eats - Rite Aid (657 Broadway)
truly,92ee99e6-d8bf-5452-a59d-83512197819e,43.1221948,-76.1431372,Uber Eats - Rite Aid (5380 West Taft Road)
truly,8c79e178-92dc-55b0-a3a0-87cbd1b342b5,47.2728945,-122.5141681,"Uber Eats - Safeway Beer, Wine & Spirits (2637 N Pearl St)"
truly,4e973977-60d4-4032-8d70-d39f3ee051ab,34.019877,-118.1056294,Uber Eats - Rite Aid (802 W Beverly Blvd)
truly,3d1a528d-5276-54f7-9a13-c3cf8f5fdc9f,41.5575137,-70.5985196,Uber Eats - Kappy's Fine Wine & Spirits - Falmouth
truly,1041b51a-56b4-5d0a-94e3-839e9dcdf674,40.66688,-73.4466836,Uber Eats - Rite Aid (5125 Merrick Road)
truly,1b7ec363-735f-502d-9ee3-be0e055e8484,46.1366541,-122.9388195,"Uber Eats - Safeway Beer, Wine & Spirits (1227 15th Ave)"
truly,aeecb84b-6bfd-52ab-8968-e91c69503e88,39.49333,-76.39224,Uber Eats - Smitty's Fine Wine & Spirits
truly,fa65f779-6fb5-5663-8256-41e8729c36e2,47.6153025,-122.0339713,"Uber Eats - Safeway Beer, Wine & Spirits (630 228th Ave NE)"
truly,89843cc9-4d8b-513a-ae81-6afd48ab1e41,48.7742607964274,-122.46025841216296,Uber Eats - Rite Aid (1225 East Sunset Dr Ste 110)
truly,964f5e9a-5204-5b7d-8eb3-66b943ab7c9e,41.57824,-73.81248,Uber Eats - Rite Aid (804 Route 82)
truly,c2318a4f-09b8-58a4-8d9c-48acb53ce020,41.86717,-72.49122,Uber Eats - Saucey (192 Windsorville Rd)
truly,fa5e6fec-5305-5118-9da3-4ed7de19759a,47.24878,-122.29409,Uber Eats - Rite Aid (900 East Meridian Suite 23)
truly,d872f880-a3b9-5c5b-9bc7-af2d31dd3ae5,60.49474,-151.06817,Uber Eats - Rebel (35482 Kenai Spur Hwy)
truly,d7f6b0ba-4c00-5c07-9861-41510d9c8149,43.1772182,-77.6132158,Uber Eats - Rite Aid (1000 North Clinton Avenue)
truly,25c63905-ca35-5b4b-a44e-b7decc2afe42,46.14839,-122.96056,"Uber Eats - Safeway Beer, Wine & Spirits (2930 Ocean Beach Hwy)"
truly,ddefc3af-8b61-5153-9857-c15277b0625d,46.7279381,-122.9810884,"Uber Eats - Safeway Beer, Wine & Spirits (1129 Harrison Ave)"
truly,5ffa1b3b-fcc5-5740-aa31-704b6372bb8d,42.9049863,-78.8900349,Uber Eats - Rite Aid (284 Connecticut Street)
truly,cb05f329-feca-53ad-a03f-2c853bd2bcb7,32.23524,-110.8592,Uber Eats - Monterey Liquor Store
truly,0984400b-0994-5184-9550-e4321ff27b7b,41.6727988,-72.8899231,Uber Eats - ROCK WINE & LIQUOR
truly,01f12f1f-010e-5cca-9ec2-70c4cf1e3229,34.41268,-119.85732,Uber Eats - Saucey (915 Embarcadero del Mar)
truly,c6debe5c-fc36-57a1-a0fe-cfd3e96e0846,39.3938614,-76.5231408,Uber Eats - Ajax Liquors
truly,80769d03-b8be-4dc4-931a-4b8c53a05e52,40.6090103,-74.0006714,Uber Eats - Rite Aid (8228 18th Avenue)
truly,56f9959e-5d75-5a1d-bdaf-1d00fa3fcc56,44.78007,-93.509393,Uber Eats - Cub (1198 Vierling Dr E)
truly,bb67e284-0c46-5020-94ad-e08c00b5ff5f,42.69607,-73.68866,Uber Eats - Rite Aid (83 Vandenburgh Ave)
truly,987d9b2b-f898-4449-add2-9a69de9c5aa0,33.8227223,-116.5286924,Uber Eats - Rite Aid (111 S Sunrise Way)
truly,dc776cc1-872d-592e-af16-4293b2d033c7,43.1879992,-77.5757707,Uber Eats - Rite Aid (1792 North Goodman Street)
truly,c1d63c08-ef66-5a3e-9eeb-bad17b0be9f8,40.7355731,-74.070441,Uber Eats - BINNY LIQUORS 2
truly,e48c78dc-4932-5cb4-9466-8da54fbc7656,40.7091743,-73.2961869,Uber Eats - Rite Aid (532A Union Blvd.)
truly,8e60e1cf-d102-523b-b6d5-099cd18f171d,36.7372906,-76.5829662,Uber Eats - Rite Aid (515 North Main Street)
truly,4535ce27-742b-581f-bbc6-3842eaaa1ceb,47.0475761,-122.9415865,Uber Eats - Rite Aid (305 Cooper Point Road Nw)
truly,fe3084e7-7a02-5250-bd3f-bb8f6c421904,47.049824,-122.8294605,"Uber Eats - Safeway Beer, Wine & Spirits (4280 Martin Way E)"
truly,941e6814-4507-5725-a9d9-50cda25c0bd6,33.7752437,-84.2983692,Uber Eats - Savi Provisions (Decatur)
truly,3be1221a-d8ef-4897-91c2-979dd124be93,40.7513972,-73.8709292,Uber Eats - Rite Aid (3700-06 Junction Boulevard)
truly,6a6d00bc-eaa8-549d-ad5f-fba8550a8142,43.0598286,-76.1478294,Uber Eats - Rite Aid (519 Butternut Street)
truly,a74cd4d8-b58f-41f9-b671-b375d32dd913,35.1352436,-120.6251873,Uber Eats - Rite Aid (531 Five Cities Dr)
truly,1f78756c-775c-5cf4-8743-eb5eed6747a2,46.9961638,-120.5432692,"Uber Eats - Safeway Beer, Wine & Spirits (400 N Ruby St)"
truly,fe736897-b18d-4a3b-ba01-c38693c84aaf,36.31206,-119.2734,Uber Eats - Rite Aid (1735 E Walnut Ave)
truly,dc1c5184-461a-5975-b31a-d78a203313f5,42.1168688,-76.0182924,Uber Eats - Rite Aid (511 Hooper Road)
truly,b2b3b08c-89fb-5383-92ea-dc4f8f7b7102,47.7533497,-122.2799918,"Uber Eats - Albertsons Beer, Wine & Spirits (17171 Bothell Way NE)"
truly,7b64b282-aeb2-5c64-a930-d724e7afebb4,47.9132011,-122.0857809,Uber Eats - Rite Aid (205 Pine Avenue)
truly,de102978-861d-4501-9277-31e69313b410,40.7858795,-73.727704,Uber Eats - Rite Aid (50 Great Neck Road)
truly,0482eeac-d11a-585d-af3b-d770c69622d4,42.5986032,-76.2049526,Uber Eats - Rite Aid (1067 State Route 222)
truly,697080d3-6b41-5b38-bfb0-18aa85f4788c,37.0399623,-76.4684379,Uber Eats - Rite Aid (Warwick Shopping Center)
truly,113145aa-36e7-5d83-aa42-fa2cd42e8158,26.15465,-80.14041,Uber Eats - Saucey (2105 Northeast 5th Ave)
truly,ff15e6a3-95fd-5611-a182-308e92b53517,34.4962,-118.32653,Uber Eats - Agua Dulce Liquor
truly,944b4683-e19a-5092-8ac5-3424411ab47f,42.6381,-79.04911,Uber Eats - Rite Aid (9062 ERIE ROAD)
truly,516779e6-b3a2-5342-b018-701ed1daa7a5,40.954873,-74.0687296,Uber Eats - Stew Leonard's Farm Fresh Food & Wine (700 Paramus Park)
truly,0eb9aeb9-b44b-5013-8ff8-00ceb7329d36,48.29039,-122.65802,Uber Eats - Rite Aid (31645 State Route 20)
truly,15c2957b-df90-48db-8679-a6552dd074b8,40.7343369,-74.0060396,Uber Eats - Rite Aid (534 Hudson Street)
truly,e5847475-013b-5c0c-a6a1-74a74286e4a7,43.21293,-75.46613,Uber Eats - Rite Aid (405 Erie Boulevard West)
truly,08b9ec21-05b3-5eb3-a69a-73e94ae52dcc,28.2940763,-82.7084631,Uber Eats - Saucey (9400 US 19)
truly,0919cad0-d8bd-5932-b943-e3ede4be904d,43.05469,-75.27715,Uber Eats - Rite Aid (46 Kellogg Road)
truly,ddabe625-cf2b-4012-9395-5f37c0c35953,40.6337989,-74.0269846,Uber Eats - Rite Aid (7118 3Rd Avenue)
truly,b3787fa2-0f8c-5247-85b6-376a264279ff,36.8770801,-76.4223189,Uber Eats - Rite Aid (6150 College Drive)
truly,b9b4b1c0-4bbe-5390-829f-0f422abe6eb9,40.1230952,-74.2859122,Uber Eats - Jackson Wine & Spirits
truly,e0d2ff94-cb09-50e0-8c6a-66add66e340e,40.8825553,-72.9398877,Uber Eats - Rite Aid (864 Middle Country Road)
truly,adff4ab8-e335-5b8c-b69e-4609ee2cb2c2,47.8100963,-122.2058404,"Uber Eats - Safeway Beer, Wine & Spirits (20711 Bothell Hwy)"
truly,bf59281e-a706-53ee-9301-1232d6b0a643,37.9904993,-122.3002531,Uber Eats - Saucey (1586 Fitzgerald Dr)
truly,3270364a-4d67-5c58-aea7-69f71145d7bc,47.7546123,-122.3127117,"Uber Eats - Safeway Beer, Wine & Spirits (17202 15th Ave NE)"
truly,0ba3d925-76f6-48e2-bc37-cfb33f055733,35.9926058,-78.8699595,Uber Eats - Walgreens (1812 Holloway St)
truly,e8edd3d9-77b2-515a-b984-d11495817fb6,39.36678,-76.56618,Uber Eats - Hamilton Park Liquor Store
truly,11bbfdf2-f07b-5aa9-8d16-ad77fa74f641,27.9168304,-82.7147059,Uber Eats - 7-Eleven (5860 ROOSEVELT BLVD)
truly,a4c1ef8a-850f-57be-9dd4-2daccc44afc0,33.99289,-118.29113,Uber Eats - Saucey (5402 South Vermont Ave)
truly,5b22b476-5c30-4674-ba88-4f722e26055f,40.6785468,-73.9213232,Uber Eats - Rite Aid (1950 Fulton Street)
truly,4774636d-6daf-594e-b814-187a26c24eef,46.5990602,-120.5850587,"Uber Eats - Safeway Beer, Wine & Spirits (5702 Summitview Ave)"
truly,64f1bed8-4e23-5157-93fa-8ec07cc5150a,47.4360405,-122.2958871,Uber Eats - Seatac Liquor & Wine
truly,248b2bf0-e3a9-4f3a-9cbf-71dc0312694c,40.6169629,-73.9779442,Uber Eats - Rite Aid (5901 Bay Parkway)
truly,e3191e31-f6d1-547c-86ee-d22d972cab08,41.97702,-87.76866,Uber Eats - Saucey (5301 North Milwaukee Ave)
truly,df2857cc-d7e5-51b2-8fba-7e5c3a39a492,44.0429587,-121.3012521,Uber Eats - Rite Aid (700 S.E. 3Rd Street)
truly,d39fab55-f74b-5af2-b608-5e4327804b74,41.789108,-73.913864,Uber Eats - Rite Aid (1 Crum Elbow Road)
truly,cc5f9760-f817-555c-8f2b-6ae2da02fce3,37.0577309,-76.3251709,Uber Eats - Rite Aid (10 Willow Oaks Blvd)
truly,9996a5ed-d24c-5948-b6be-7b5f8d62a969,47.8508706,-122.2197018,"Uber Eats - Safeway Beer, Wine & Spirits (16304 Bothell Everett Hwy)"
truly,a4c1338e-12bf-5fff-8e29-69d4d3ef8600,43.12644,-79.00196,Uber Eats - Rite Aid (4407 Military Road)
truly,af7989b9-e15e-5910-96f0-e90847b73a74,37.5487805,-77.4466439,Uber Eats - Rite Aid (520 West Broad Street)
truly,4eb69e0f-dc92-5488-b66a-2fe96df37108,28.23926,-82.69341,Uber Eats - REBEL Convenience Stores (7319 Plathe Rd)
truly,65d0219e-5404-59d5-b9a1-771efd1a6532,41.4660177,-74.3606903,Uber Eats - Rite Aid (701 Route 211 East)
truly,2a905282-3ebf-577f-883d-6d2086a3ab90,47.1870628,-122.2930889,"Uber Eats - Safeway Beer, Wine & Spirits (611 S Meridian)"
truly,531e98d3-445e-5fc2-8dcf-845801f45e18,37.2722415,-77.4122431,Uber Eats - Rite Aid (3210 Boulevard)
truly,3e8e822a-6741-54b2-be1f-9b630ca23acd,39.51260283053244,-74.99174420778593,Uber Eats - H & K Discount Liquors
truly,7899c04b-a94f-57ea-a7df-6eba02143435,47.30151,-122.57945,"Uber Eats - Rite Aid (4818 Point Fosdick Dr.,Nw)"
truly,064b9624-3ddc-5ada-8802-5ca0ca38af92,30.3262928,-97.740654,Uber Eats - Saucey (5310 Burnet Rd)
truly,a9931bc9-1e0f-540c-98b1-ed4e168f1721,42.27476,-88.01781,Uber Eats - Saucey (635 North Midlothian Rd)
truly,bcb80dcd-9ce2-4d19-844d-32791179757f,40.755703972939685,-73.88206740253091,Uber Eats - Rite Aid (85-10 Northern Boulevard)
truly,1dcebf62-23b3-52d1-ac3c-c28b8d71fb92,46.9338436,-122.5940436,"Uber Eats - Safeway Beer, Wine & Spirits (1109 Yelm Ave E)"
truly,d41e919f-40ed-598d-a333-a9a6d88f80b4,33.6707516,-96.9042082,Uber Eats - 7-Eleven (1000 HWY 82 E)
truly,cbdb8479-eeb5-477b-9109-a079fc5c7a75,40.6898301,-73.8416817,Uber Eats - Rite Aid (102-30 Atlantic Avenue)
truly,c4e963b0-c08d-50b0-bdca-8d7f07b3ddde,47.3065368,-122.2270181,"Uber Eats - Safeway Beer, Wine & Spirits (101 Auburn Way S)"
truly,3f5777c4-e432-523f-b765-db79ef9dded3,40.8834834,-73.2544754,Uber Eats - Rite Aid (18 Indian Head Road)
truly,253f7c6f-091b-5434-9162-b6cd07a24c85,48.1516146,-122.1810344,"Uber Eats - Safeway Beer, Wine & Spirits (3532 172Nd St Ne)"
truly,536d10c2-a186-5425-b5f2-88e829d881de,47.6822491,-122.3169773,"Uber Eats - Safeway Beer, Wine & Spirits (7300 Roosevelt Way NE)"
truly,b70d34ca-06eb-5b18-bd86-59e5db3cff25,47.1904455,-122.4069424,"Uber Eats - Safeway Beer, Wine & Spirits (1624 72nd St E)"
truly,8ec960b7-ed84-58ec-916d-ea551def3971,48.4355007,-122.334555,Uber Eats - Rite Aid (412 East College Way)
truly,36c60d86-50fa-5e3e-91b5-e49c9163cf60,44.939148,-122.9835621,Uber Eats - Rite Aid (681 Lancaster Drive Ne)
truly,661fa403-13bc-505c-963a-3f138ccb1c02,43.10074,-73.74491,Uber Eats - Rite Aid (3027 Route 50)
truly,57fd56ea-53d8-5c5e-bb43-fc3de8966ad5,45.303868,-122.7613959,Uber Eats - Rite Aid (8235 Sw Wilsonville Road)
truly,c8fbe3dc-b3f2-509b-a168-4fc4183540c9,36.7409649,-76.3463645,Uber Eats - Rite Aid (3005 Old Mill Road)
truly,75ad4519-443d-4f98-994f-c54c30ea471a,38.7978094,-121.2658602,Uber Eats - REBEL Convenience Stores (2325 Sunset Blvd)
truly,51c0b69f-e6ab-4694-951a-d7b70e35049b,40.7661429,-73.9195064,Uber Eats - Rite Aid (33-01 30Th Avenue)
truly,2af98f96-ae6e-5b08-b7ce-8fe8da754125,46.2275704,-119.2448345,Uber Eats - Rite Aid (1901 North Steptoe Street)
truly,d6819442-c629-56a1-aa0d-4b16cf313c2c,44.0791605,-123.0692026,Uber Eats - Rite Aid (1560 Coburg Road)
truly,19491afb-91e6-5cb4-bc36-7b41f907178e,33.94813,-83.41374,Uber Eats - ABC Package Store
truly,f53fc1cb-abce-5a93-9357-0de832ac71b8,48.7320664,-122.4712782,Uber Eats - Rite Aid (220 36Th Street)
truly,4ed86698-cf54-5fd1-b7ea-d2aced9dcd72,47.2488508,-122.2956277,"Uber Eats - Safeway Beer, Wine & Spirits (900 E Meridian Ave Suite 12)"
truly,4cfab27e-9fbb-5186-95a7-d0f3a034d32c,45.4431205,-122.6260207,Uber Eats - Rite Aid (10860 S.E. Oak Street)
truly,13b44455-5045-5b6b-96be-816998c1e924,47.7771145,-122.3119205,Uber Eats - Rite Aid (20330 Ballinger Way Ne)
truly,feee6177-fb26-5cc8-9b1b-452489281ebd,45.4318297,-122.7667443,Uber Eats - Rite Aid (12080 Sw Main Street)
truly,0a69f4f3-c7cc-595d-958c-55bfa099fcfd,31.8052,-95.15004,Uber Eats - Fat Dogs (Rusk)
truly,68077424-9e14-5ac8-afa3-1897b37b0ae2,47.6938116,-116.7885731,Uber Eats - Rite Aid (208 West Ironwood Drive)
truly,c1fe65c0-b58a-53d2-a121-9778cfd14455,47.3138176,-122.3179885,"Uber Eats - Safeway Beer, Wine & Spirits (1207 S 320th St)"
truly,dd18c219-9dc0-50e7-ab55-57d9af8bb5b3,40.7564031,-73.5874221,Uber Eats - Rite Aid (210 Post Avenue)
truly,41d4e238-4c74-46dc-956d-8008e5bddceb,40.6783256,-73.7775171,Uber Eats - Rite Aid (165-02 Baisley Boulevard)
truly,570db56b-dd31-5c75-b8ba-e56aad67b338,45.5062237,-122.95563,Uber Eats - Rite Aid (2425 Se Tualatin Valley Hwy.)
truly,6b74d0a5-5aac-4590-8b52-02aa23455dff,33.9462808,-117.2445347,Uber Eats - Rite Aid (23965 Ironwood Ave)
truly,2f4408e0-5e85-581d-a398-2337931fe55a,36.8415603,-76.18766,Uber Eats - Rite Aid (5795 Princess Anne Road)
truly,25b99a39-a00f-5609-a967-2463cf8c53a1,40.8704849,-73.4323142,Uber Eats - Rite Aid (391 West Main Street)
truly,13cc5e33-a6a5-50c4-b7cf-ba0e4d62fa41,30.21008,-92.0752226,Uber Eats - Ambassador Wine & Spirits (2305 Ambassador Caffery)
truly,1c2f930c-d1a3-548f-aa87-d181965410ca,47.962391,-122.211946,"Uber Eats - Safeway Beer, Wine & Spirits (4128 Rucker Ave)"
truly,380fce01-c5b3-4200-9f6f-13a0ed2970de,38.5482172,-121.3606699,Uber Eats - Rite Aid (9133 Kiefer Blvd)
truly,c2876053-4698-4635-9dd7-3a5d17fd0abb,40.6694886,-73.9128114,Uber Eats - Rite Aid (1631-43 Pitkin Avenue)
truly,a19ea6de-de1b-51e4-9eb5-1ff6b3f83807,47.1176544,-122.4328171,"Uber Eats - Albertsons Beer, Wine & Spirits (104 Military Rd)"
truly,8604c145-cd26-4b35-8f5c-6e4323cd06f2,34.91613,-120.43667,Uber Eats - Rite Aid (2405 South Broadway)
truly,e34a9f3a-7918-5646-8bb3-7dd782fd7451,43.0244424,-78.7384406,Uber Eats - Rite Aid (1640 Hopkins Road)
truly,370c8ea1-62f0-5cdb-bff1-03461f8cfe71,34.427644,-117.338081,Uber Eats - ARCO (14920 Main Street)
truly,2e2cbe8a-3a94-594c-8c88-344625b1549e,47.2726264,-122.2274306,"Uber Eats - Safeway Beer, Wine & Spirits (4010 A St)"
truly,19863114-9597-599a-a7d3-df4d93790fab,47.5165048,-122.3671359,"Uber Eats - Safeway Beer, Wine & Spirits (9620 28th Ave SW)"
truly,6d41e322-1565-5199-a82b-6b5d3d8d8aed,45.70904,-121.53306,Uber Eats - Rite Aid (2049 WEST CASCADE AVENUE)
truly,8488ecdc-7425-4949-aebc-a28e5ad721f1,33.9250316,-116.8859958,Uber Eats - Rite Aid (806 Ramsey St)
truly,190db89c-13d3-5d3c-b63b-04981f84d2d2,30.42048,-97.62838,Uber Eats - Saucey (14815 Dessau Rd)
truly,60502b02-6540-5811-a28a-c83680537a6e,36.741375,-76.2434938,Uber Eats - Rite Aid (101 Gainsborough Square)
truly,ab205b1e-069b-5bcc-9e82-28f9dd0c2c4b,42.4605553,-70.9415667,Uber Eats - Ocean Liquors
truly,29e79a41-9d88-5175-8aad-0a57d5231bf6,47.356989,-122.1664199,"Uber Eats - Safeway Beer, Wine & Spirits (13101 SE Kent-Kangley Rd)"
truly,0db13abe-4186-583c-a3b2-a3fbdd7be187,42.17605,-76.83625,Uber Eats - Rite Aid (2898 Westinghouse Road)
truly,c6bec6d8-902f-431a-a996-90b70a1911b3,40.8428899,-73.9390368,Uber Eats - Rite Aid (4046 Broadway)
truly,38aad4e8-bc30-50fa-bed3-eb75ca2aad62,41.7175743,-73.9314395,Uber Eats - Rite Aid (3350 North Road)
truly,b61657d1-6be2-59a3-911f-92ffddbdba95,47.784388,-122.3441709,"Uber Eats - Safeway Beer, Wine & Spirits (23632 Hwy 99)"
truly,4b1e8187-6cd2-5120-8be8-6e4449294122,42.8415147,-78.8087783,Uber Eats - Rite Aid (845 Abbott Road)
truly,03e45f87-403c-5cc2-99c9-b8f076b0ccd6,45.4031339,-122.7940105,"Uber Eats - Rite Aid (16200 Sw Pacific Hwy.,#E)"
truly,f0fba24f-ba3a-53eb-b35e-97efaaf4a468,39.1884035,-94.5378719,Uber Eats - Vivion Liquor Superstore
truly,bbaeacc3-3480-4795-ace4-b2a075751788,33.8251369,-118.3537695,Uber Eats - Rite Aid (3860 Sepulveda Blvd)
truly,31057ed3-b4f0-5ea3-970a-0a34870a8971,46.9855078,-120.5476428,Uber Eats - Rite Aid (700 South Main Street)
truly,994ae26f-2873-5391-95c1-4b69c97f0b69,41.95214,-70.67193,Uber Eats - Speedway (165 SUMMER ST)
truly,7e2e765f-2951-5793-9409-3383d2314f3a,40.9306479,-73.0336546,Uber Eats - Rite Aid (5507 Nesconset Hwy Ste 100)
truly,4f0f6c5d-3b0b-5b34-9c56-c7b5639a2fd8,41.9274003,-73.9995769,Uber Eats - Rite Aid (485 Broadway)
truly,c7ea7ba5-5bce-5a9d-bf85-5073c895a6ab,40.80204,-72.8691635,Uber Eats - Rite Aid (803 Montauk Hwy Unit D)
truly,96d3f354-464d-4a54-9127-e0a4ecc954d3,33.6594048,-117.918664,Uber Eats - Rite Aid (2300 Harbor Blvd Ste G)
truly,86edfaf7-9f26-51ec-b854-cdd8ab68d177,61.5164106,-149.6225791,Uber Eats - Rebel (5721 S Knik Goose Bay Rd)
truly,882085a6-d0bf-57e3-8db6-afd3d4d593e3,27.8574067,-82.8305875,Uber Eats - Wine & Liquors 2
truly,9880223a-8e4c-5b03-b64c-2e77cfdd831d,41.97669,-87.83711,Uber Eats - Marios Wine & Spirits (North Cumberland Ave)
truly,0fd798ee-380a-5d9f-ac73-63c3376f2bf8,47.2944722,-122.2149921,Uber Eats - Rite Aid (1509 Auburn Way South)
truly,4a9b5d09-b679-5771-b4fb-59ae1d9e8fe3,47.042732,-122.8457668,"Uber Eats - Albertsons Beer, Wine & Spirits (3520 Pacific Ave SE)"
truly,bc14eec2-9ea0-5c82-b665-1897413da14c,45.22237,-123.1951,Uber Eats - Rite Aid (448 Ne Hwy 99W)
truly,20a1fba1-7b89-5d4e-8e8c-4bb300c3bc9b,47.7232691,-122.2061439,"Uber Eats - Safeway Beer, Wine & Spirits (10020 NE 137th St)"
truly,3e72a74e-25b9-56dd-9cf1-3881ae0424ba,37.12296,-76.39261,Uber Eats - Rite Aid (421 Wythe Creek Road)
truly,0c6aed8b-4908-5bec-ad62-3d574827e105,45.6486651,-122.6669804,"Uber Eats - Safeway Beer, Wine & Spirits (3707 N Main St)"
truly,50024fe5-b10b-4022-ab4a-f5ce639988d9,40.7257391,-73.9868571,Uber Eats - Rite Aid (81 1St Avenue)
truly,279aec2f-67d2-50af-b369-b221898474eb,43.6227505,-116.2097216,Uber Eats - Rite Aid (1515 West State Street)
truly,ecba8c78-9b8b-5480-8e37-bea9f05f6d58,42.14023,-77.03966,Uber Eats - Rite Aid (100 Conhocton St)
truly,dab53d08-cad3-5f79-98cb-7f1c109b49a3,42.9029167,-78.8387275,Uber Eats - Rite Aid (1070 Genesee Street)
truly,08a1d0d9-8cae-5c71-a8e4-c12af60acf33,40.82418,-81.93337,Uber Eats - Rite Aid (1955 Cleveland Road)
truly,c0d21202-d253-43b5-a6c5-452e72f93ef6,32.8025075,-96.8000805,Uber Eats - Uptown Liquors
truly,db8d3d4e-04f0-5863-bdd9-79ce50bed5a6,48.9348585,-122.4848249,Uber Eats - Rite Aid (8090 Guide Meridian Road.)
truly,734bff32-b541-53dd-a445-a438abf59550,45.4041204,-122.6213541,Uber Eats - Oak Grove Liquor Store
truly,cea6312b-080c-5623-af76-1b9ab71a2725,42.9589221,-78.8591165,Uber Eats - Rite Aid (654 Colvin Avenue)
truly,d03fb99b-ce55-5af2-b576-9ce35d430495,47.6693698,-117.104068,"Uber Eats - Safeway Beer, Wine & Spirits (1304 N Liberty Lake Rd)"
truly,01d09eb6-be0a-5408-9eb8-72d17f5d39c4,31.9924727,-81.2734685,Uber Eats - Bradley Liquor
truly,f716cdd3-97e3-470f-bc53-1e2dcdb4bb2f,33.919321,-117.4894231,Uber Eats - Rite Aid (4720 La Sierra Ave)
truly,f5e2e662-d7f7-552e-8ea9-366774f8aed9,27.87926,-82.72936,Uber Eats - REBEL Convenience Stores (11800 66th St)
truly,9f6918da-b71d-5e04-bc31-00932979f835,46.56431,-120.4802,Uber Eats - Rite Aid (2519 Main Street)
truly,498d52e3-ec7d-5a2b-9d3f-bea30d8a9687,42.4394,-123.31271,Uber Eats - Rite Aid (915 Northeast D Street)
truly,e2871ad7-2d60-59dc-aea7-12e12df6e6d3,36.1613947,-84.0885069,Uber Eats - Sp's Wine & Liquor
truly,2a12ba1a-8b95-55c7-b405-a1027be16698,42.42068,-123.33582,Uber Eats - Rite Aid (1642 Williams Highway)
truly,462e3cf3-46f2-5adf-8070-a3548de582bf,47.576717,-122.1379735,"Uber Eats - Safeway Beer, Wine & Spirits (15100 SE 38th St)"
truly,c62caac3-9d06-574d-b7ee-37db07c117d9,34.09764,-117.77165,Uber Eats - REBEL Convenience Stores (1947 ' D' Street)
truly,1ff1e237-0564-4a2a-8327-9d31b1141c70,40.76086205068378,-73.76985937655358,Uber Eats - Rite Aid (43-20 Bell Blvd.)
truly,cc338a93-0ca0-50e0-946a-9d7fa2c9f4e8,42.87981,-78.6961,Uber Eats - Rite Aid (4937 Transit Road)
truly,5af751ee-937b-526e-b1a2-9e86a1b65992,47.4804652,-122.2148508,"Uber Eats - Safeway Beer, Wine & Spirits (200 S 3rd St)"
truly,916756c0-f87d-4d0c-95ee-1a6089f3622a,37.66951,-120.99467,Uber Eats - Rite Aid (1707 Mchenry Ave)
truly,4b5d621f-2ffd-5f03-ab21-bed437a4cc9f,47.7326773,-122.174524,"Uber Eats - Safeway Beer, Wine & Spirits (14444 124th Ave NE)"
truly,ea5e96da-fe8a-5d13-8039-84996c9d9c5b,34.74449,-120.27926,Uber Eats - Los Alamos Market
truly,d4877cab-c5ae-47ff-a033-58c54ca2949e,34.34763,-119.06946,Uber Eats - Rite Aid (221 E Harvard Blvd)
truly,2e40885e-b844-5ff3-bf7d-66088ac620be,42.66603,-78.88597,Uber Eats - Rite Aid (8079 North Main Street)
truly,20402eda-deac-5a57-8c1f-96cdf3d13ae2,47.1306305,-119.2707633,Uber Eats - Rite Aid (500 SOUTH PIONEER WAY)
truly,da0acf1a-19da-5b28-87e1-9a4966b28cdb,42.2789725,-122.8200022,Uber Eats - Rite Aid (636 N Main Street)
truly,6eb949db-82a3-4b4d-bde1-2df41df93a35,36.8960827,-119.7468806,Uber Eats - Rite Aid (2020 E Copper Ave)
truly,201f0fd7-83a9-58df-a956-f05533fc32f4,47.7665039,-122.2110583,"Uber Eats - Rite Aid (19107 Bothell Way, N.E.)"
truly,f5d2bfbf-eee1-5e99-aa84-6f4eae1be9d1,47.6804203,-117.4361387,"Uber Eats - Safeway Beer, Wine & Spirits (1616 W Northwest Blvd)"
truly,b509762b-2fb2-5bab-a8eb-8e9cf3451bfc,47.690123,-122.3765905,"Uber Eats - Safeway Beer, Wine & Spirits (8340 15th Ave NW)"
